t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,mean,median,max,min
20190630_0000,78.21603506058263,71.29852876051764,66.8631857552473,63.452097719491675,60.82283977420756,59.66178230852579,57.88118745532523,56.0437022659416,53.852191402268524,52.031959876459446,50.812519861895865,49.484447268243564,47.84861154179275,47.193906008467415,45.98985690034112,45.24149239746156,44.58246296621115,43.60529978643603,55.27122817274538,52.942075639363985,78.21603506058263,43.60529978643603
20190630_0030,79.80920972115763,73.90340222496293,69.49638274181478,65.50329529776108,62.8931473212993,60.391638635271505,58.03834392173236,55.919580128294136,53.79666870803471,51.18070902269112,49.48004399832084,47.43638455287127,46.734844491302056,45.63201024059093,44.511739468967356,42.92092299714804,41.444853206376685,39.30865911097277,54.91121309942053,52.48868886536292,79.80920972115763,39.30865911097277
20190630_0100,79.57092436108822,73.68844494779772,69.536155437531,66.35217316202967,63.89621606480077,62.16247530660364,61.611224700774194,59.69535320796335,57.86685571383915,56.21066010886685,54.215849764030125,52.22554169048416,49.66578463565743,48.32130928877291,47.27109987890275,46.64947771348098,45.901001141606564,45.21358228289313,57.78078496706236,57.038757911353,79.57092436108822,45.21358228289313
20190630_0130,80.70213416187032,74.42424390871182,69.93850307484625,66.92508592686048,64.46349254024456,61.7248748600032,59.94731391002836,57.35118653055813,55.315347800432704,52.83511678128484,50.880275109333525,48.69896317860119,46.88168988896428,45.71832647075708,44.701991871803195,43.68276347536,42.182670680819726,41.26433939873418,55.9799066427341,54.07523229085877,80.70213416187032,41.26433939873418
20190630_0200,81.31037915236284,75.62397130714619,72.15908403960779,69.45784707532147,66.41990864703104,63.35631839304452,60.614339094408635,58.15002505986523,56.04404052607013,53.95699546602795,51.696123299857454,49.80607118081103,48.199491938410496,46.44453825535443,45.67561321181306,44.59908764360707,43.944384356754476,43.37042368595105,57.268257907413584,55.00051799604904,81.31037915236284,43.37042368595105
20190630_0230,81.1340381669283,74.80444452535697,69.8366098010491,66.19505239729203,62.86484290512511,59.779208312157664,57.93097281831188,55.621710526315795,53.9930294098664,52.32713998866231,50.87968306454128,49.45468105865946,48.1681359063435,46.95280923334174,45.38734216770993,43.75760513877106,43.916816377490484,42.73254434500365,55.8742592301626,53.16008469926436,81.1340381669283,42.73254434500365
20190630_0300,80.63518795480539,74.24919894248224,69.1384427632865,65.46072286333549,62.42400165814564,59.04776433099427,56.87177047257599,54.6391474145335,52.982965841555284,51.07368574114177,48.83428908410607,46.893434037157505,44.463005740232184,44.335378721786554,42.98998638926697,41.76298552195877,39.70929846684808,37.79661095917216,54.07265982796579,52.02832579134853,80.63518795480539,37.79661095917216
20190630_0330,80.34914000964474,74.43105089893024,69.59984565389091,64.30400617413878,60.35750824144594,57.328040859379335,54.9829904422485,52.59438936933136,50.155329349998446,47.99932310816424,47.66865703175697,45.22272064204882,43.29659605090644,41.194210475360634,39.32901835929308,38.09898574076316,36.642985731584346,36.95312393199393,52.250440115048875,49.07732622908134,80.34914000964474,36.642985731584346
20190630_0400,78.60395491597062,72.25193821744095,67.71966805844303,63.3877640130544,59.58758745718736,55.93861009788714,53.00112487105453,52.10625303348972,49.25734316571479,47.06307067392938,44.554422160749965,42.253441528165666,40.746500064219006,39.01875706214689,38.996197515234456,38.48271359311102,37.775281291800354,36.617302255016895,50.96455166525645,48.16020691982209,78.60395491597062,36.617302255016895
20190630_0430,78.21319268873917,71.15263260552796,66.35924024128819,61.13632705617255,59.160146711968665,55.485660104197464,53.37524652364124,50.5080200867827,47.85306752264566,46.6981022508188,44.59582156561255,43.85608666287979,43.0762781050727,41.75690838399916,40.384277830816714,39.07759240891076,37.34318815723,37.307167682295955,50.963275366033336,47.27558488673223,78.21319268873917,37.307167682295955
20190630_0500,75.94316222153978,69.5954663759927,63.35303139176971,59.028527612162186,55.063480398368014,52.106154770953495,50.08958808694608,47.01796294995199,45.95264039850925,44.785585585585586,43.377724508367734,41.65599379666658,39.928279795208574,37.88388273032964,37.59812321327083,36.84828727918051,36.55311112331684,35.48666756447377,48.45931498903296,45.36911299204742,75.94316222153978,35.48666756447377
20190630_0530,74.56449483758428,65.41261933720989,59.67690253671562,55.524536420448726,52.61863744716653,51.61600502364646,50.38752972665915,48.54239594110061,46.629210881013805,44.387607904197104,41.630680836750095,41.13799751355832,39.92730235327296,38.99115287321186,37.456225252969645,36.0493157159926,34.48197658496508,33.881561000994616,47.384230677080964,45.50840939260546,74.56449483758428,33.881561000994616
20190630_0600,73.94014962593516,65.64868540098927,61.1942844735781,57.92956072014407,55.42584070448753,53.34316404273467,50.51969455843671,47.86674896657501,46.305996403721366,44.22990488729485,43.07570822228803,41.23724183343863,38.87462295427964,37.49784490189994,37.36484851572151,36.53941455629751,35.896433399188936,33.95247968943354,47.82459021424691,45.26795064550811,73.94014962593516,33.95247968943354
20190630_0630,75.07519048255581,66.7946004569816,61.09700048379294,56.47411433448774,52.308575397705894,50.80005327346411,48.723819848783634,46.77431922666165,44.44338841292039,41.388364723893616,39.3440987538657,38.12048172349207,37.420567965280746,37.15893424631289,35.97471540243679,33.97186246466129,32.079944398017524,31.53341899157876,46.082413921494066,42.915876568407,75.07519048255581,31.53341899157876
20190630_0700,74.15998146165984,65.71883880906218,60.519057042953975,55.57659732874966,52.51291180843572,49.85996840809761,46.95183099260949,44.49907890909594,42.93015791673972,42.07466517211776,40.892318897171414,38.23684153314347,35.789986176437345,33.22062625558696,32.51109825999694,31.8650131069673,30.753794215933354,29.214313795873714,44.84928222725736,42.50241154442874,74.15998146165984,29.214313795873714
20190630_0730,73.25301066833116,65.08371832334808,59.22471844732095,53.84460755004845,50.18653357604369,47.64625784175461,46.319973596223114,43.911456383377015,40.26185522303366,36.91908523144746,33.46423777911344,32.42815278044168,31.08783897815795,29.6373997995992,28.36732130520989,27.832943793710623,26.964289773373036,26.019205547046255,41.802922588754456,38.59047022724056,73.25301066833116,26.019205547046255
20190630_0800,71.47728341642366,62.45393273349049,56.11188737444307,51.632543241511854,47.78135498320269,43.80168158932513,40.67289608908765,37.3359918299859,35.43079334975722,33.63174621190625,31.870747652894448,30.265547305070406,28.961709756826366,27.601425660942713,26.748105276335938,25.78406157214335,25.039872408293462,22.75487938541363,38.85313665761412,34.531269780831735,71.47728341642366,22.75487938541363
20190630_0830,71.54635439081292,62.38036940437537,54.80564717487131,48.456465640829585,43.72273412218078,41.47370662330812,38.973615873516884,36.003250471651036,33.41707360675944,31.985756966496925,29.92846870388299,29.15501554271763,27.983162605055963,26.54900649598777,24.31692919167099,22.82715982694867,21.513820768191653,20.054437592236045,36.94960972230522,32.70141528662818,71.54635439081292,20.054437592236045
20190630_0900,68.39392673074244,57.037883468286466,50.89310940197771,45.33730310201797,41.63325916953439,38.9339911637735,37.10944920465112,34.97446955063414,33.67846045905583,31.781287485006,29.450997684929998,26.88144606104525,25.289724570882044,24.087539958548497,22.370408539573326,20.783111334506156,19.539039557349902,18.342945631781138,34.80657517079422,32.729873972030916,68.39392673074244,18.342945631781138
20190630_0930,65.6377806929547,55.35573256312476,48.70038579742366,44.631578947368425,41.07537922493093,38.03359547826455,35.17933732384409,31.786222460818397,28.101257825210208,26.259071915548716,25.000903435636662,23.242925693133905,21.417667990304782,20.157199770001643,18.919690320739235,18.39841130918564,17.59470163342362,17.633727592698698,32.06253166525626,27.180164870379464,65.6377806929547,17.59470163342362
20190630_1000,64.92667067408686,55.90136476426799,48.354762560962456,43.24462071106789,38.77773439093616,35.139080944100556,32.9144946019171,30.74201699977027,28.303505620047908,26.04772693634511,24.24786252433759,22.98497936972696,21.78666040709567,20.17691823794334,19.820053972748187,19.59524324804253,20.109159037874708,19.824229116731757,31.827615784333503,27.175616278196507,64.92667067408686,19.59524324804253
20190630_1030,64.59863616647587,53.8559993498842,45.9829747302098,41.5771763561561,39.61270112487541,36.85691711992896,34.79308206969595,33.03851622241293,30.477586402123723,28.07241441564829,26.682790952161856,26.07370275030484,24.826279216677193,23.911031570431295,23.168469766904444,22.23767897604743,21.261276626849487,20.360223052823844,33.188192048311755,29.275000408886008,64.59863616647587,20.360223052823844
20190630_1100,60.192950217173404,50.20623478676028,43.88762161910525,38.612457696881,34.748697563766676,32.33147915545188,30.692677536881085,28.303411863288176,27.855286504156023,26.786845633628502,26.051445043979598,25.54633461479091,24.408401434534657,24.032297601449976,23.601652256307,23.035762462903563,22.55954502257068,21.091282201619702,31.33024351195824,27.321066068892264,60.192950217173404,21.091282201619702
20190630_1130,61.347255756964216,51.295946015029905,45.654055034076954,41.92314578213245,38.597880178375235,37.75023984649824,36.509977083449776,34.39019167783532,32.8086248308128,30.849492295013142,29.426726820161793,28.146236227752524,27.04423020197786,26.408791411325623,25.312331901417522,24.10663641520136,23.432460161053417,22.647269716659643,34.31397174198543,31.829058562912973,61.347255756964216,22.647269716659643
20190630_1200,62.067235323632715,53.42990628868868,47.63580534423571,43.974707180444746,41.942931565237984,40.322553745059125,38.20384653580059,35.67189052071618,33.91102332885428,31.775436440232554,30.447986643876458,28.88156452572574,27.51993078301712,25.964944284823886,25.103798770296535,24.25112443778111,23.66331392271043,23.58456946857321,35.464031617205954,32.84322988454342,62.067235323632715,23.58456946857321
20190630_1230,63.592485780661704,54.54042873619094,49.78878435712968,47.63126200917524,44.957467091995746,42.68936478471499,41.05772378423599,38.99444918872758,36.65888013388188,35.467836005410206,34.37643614576773,32.882848682712016,31.316986371988992,29.232668007127327,28.144258380924725,27.84895589251531,27.776371975328168,27.37690269787274,38.57411722368673,36.06335806964604,63.592485780661704,27.37690269787274
20190630_1300,67.18321346481797,58.48566089852953,52.33157586408904,47.813323515734,45.273721759809746,43.00582262102332,41.525776245366565,39.761435010045794,37.838199719710424,35.315239571564945,33.40314045883103,31.856180917291322,30.129611002094226,29.570836839568305,29.243242805420333,28.852963324948327,28.066315020177306,27.28776272474044,39.274667875764585,36.57671964563768,67.18321346481797,27.28776272474044
20190630_1330,66.82178017985693,58.006794539047505,52.95417965487032,49.24129575562573,46.39367509081373,43.03414149519497,40.25490543680081,38.09340341800368,35.16485479735946,32.79444728119294,31.49268526114301,30.776703950258504,30.004671026291206,28.725271284616085,27.843576698457362,26.64415461537834,25.54211074605337,23.81710180093592,38.20031961288333,33.9796510392762,66.82178017985693,23.81710180093592
20190630_1400,72.1655648174763,64.37514326569374,58.046515545541645,53.547578022246924,50.27570224157909,47.47295776026626,45.18171649572488,43.51510857100236,41.938644688644686,40.47186279626397,38.054854480312045,36.459614864452185,34.891000947817844,33.20928568995469,31.564466068282865,29.99332987474987,28.535461882827235,27.92374239025953,43.20125280017201,41.20525374245433,72.1655648174763,27.92374239025953
20190630_1430,72.72293590486251,63.429453177741344,57.32723545831917,52.35464973169891,49.48568894544543,46.713402683551934,45.05425555473537,42.876167525796546,41.59637473079684,39.80936586061773,39.058844225525554,37.54975329303931,35.994107980621045,33.87389487354523,32.30515099724418,30.53603406422858,29.413212714237364,28.233016936534522,43.24075248103009,40.702870295707285,72.72293590486251,28.233016936534522
20190630_1500,72.32826319209632,64.78085495675316,59.63637085803371,56.82170617300598,54.224188125692606,51.62936066553293,50.20449897750511,48.1995274818348,45.373622170450986,43.543433690353645,41.211597717664844,38.8432832797141,37.6337368833079,36.70139420867167,35.65894352124918,36.02339862052909,34.946373309593454,34.51542032830376,46.793109675571856,44.45852793040231,72.32826319209632,34.51542032830376
20190630_1530,73.57980355062472,65.68269045762489,61.5036231884058,57.13350596343963,54.05960271108903,51.221554571972796,50.26134999232651,47.90262699487974,44.683174906565185,42.85370688296716,41.25613597480053,40.24728467175904,39.87362794981354,38.232955167256414,37.14766482541215,36.82457362363018,36.57352457972064,36.895531723589734,47.551829874215436,43.76844089476617,73.57980355062472,36.57352457972064
20190630_1600,75.902936978243,68.25599574907267,63.41359829329962,60.17120756998493,56.28461353238623,53.02455165946858,51.58133125005486,49.97337840693007,47.651839595094415,46.17990214527663,44.08406044966438,42.54523274100857,41.66892113169398,40.987023743787965,40.67474094648008,40.248255667057535,39.93740238962886,39.67454618300613,50.12552991289659,46.91587087018552,75.902936978243,39.67454618300613
20190630_1630,77.8957147586148,70.0788755182526,63.85482795605415,59.15304578828911,56.31971568316971,53.453117643102175,51.804734445639596,48.63620179878945,46.18941433546876,44.59494398161448,43.57864458124314,42.741535699452015,42.09262324343621,41.63785940364208,41.288324291704896,40.622942971695295,39.06958190731662,37.88499983058313,50.0498391021149,45.39217915854162,77.8957147586148,37.88499983058313
20190630_1700,78.59276231000553,71.22244146776458,65.53942813409392,61.40442527089196,57.513773719184044,55.116218373863916,54.03955972423587,52.35750575392443,50.56428322716753,49.03706921517521,47.119958173401855,45.948478906934014,44.765105487250636,43.69804003529794,43.42394751730089,42.077156645100686,40.70309915076651,38.539813678365384,52.31461482170694,49.80067622117137,78.59276231000553,38.539813678365384
20190630_1730,78.39889331045697,71.01095613367987,65.48543612848343,61.908953909968524,59.33247314280826,56.86000434263381,56.10341413518848,54.1272358239249,52.5640397407784,50.64439395015267,48.91357247144371,48.06401796995648,46.553769760620476,45.71245304762371,43.97418347485723,42.73671035193639,41.58460346163782,40.043591358952995,53.55659458417245,51.60421684546553,78.39889331045697,40.043591358952995
20190630_1800,78.8294645319318,71.48283784091167,67.62422192638434,64.32451363470928,61.37115589945032,58.66814818556024,56.18236897909724,53.48221044663134,51.582104445540566,49.28726798944428,47.707046240100155,45.73545211102737,44.54602807423374,43.400855301214776,42.243086777427585,41.057636670104905,40.623864354804184,39.877008315691754,53.22362620690364,50.43468621749243,78.8294645319318,39.877008315691754
20190630_1830,80.14319163624201,73.21931428418902,68.97650338510553,64.89969964174136,61.4801297648013,58.53205656810443,56.23487210798317,53.8288216135405,51.44761606022584,49.32836316965542,47.80080864426675,46.43974322861845,44.76070860047025,44.30415101608398,44.12855200057261,43.296144987156275,41.93303211306485,41.13628191298094,53.99388837415571,50.38798961494063,80.14319163624201,41.13628191298094
20190630_1900,80.35360941592332,73.68373466743016,68.61956045476558,64.81392890916172,61.819740347108066,58.84878131508795,57.62942992021068,55.83292568586686,53.94029148800976,52.42912679868997,50.99523163742946,49.558744128931764,48.22386661493769,47.11471632280846,45.83818299757555,44.545937671752434,43.796553415754914,43.3176725047005,55.6312241275636,53.18470914334986,80.35360941592332,43.3176725047005
20190630_1930,81.35071680125218,74.6971553014836,70.2054400210539,67.18802386286833,64.50937726660449,62.37895334570418,60.610322316811036,59.0747801880042,57.66700746542178,55.87998225774912,54.11734370971144,52.63425431725655,51.287490989388004,50.13110211523447,49.115834237984586,47.92136685066122,46.943107221006564,45.55178319262086,58.40355785893425,56.77349486158545,81.35071680125218,45.55178319262086
20190630_2000,81.93992206294378,75.48936878920779,70.44793702642642,67.24388687181526,64.7490063450869,62.95611778515947,61.21885157096425,59.16791723565545,57.47542851716443,56.00118028364277,54.58764578354466,52.944430475232586,51.39703549249808,50.22517721046741,48.24004716326814,47.45865128966541,47.00475108448668,45.85894823364214,58.57812795671509,56.7383044004036,81.93992206294378,45.85894823364214
20190630_2030,80.79974772075842,74.48623226230002,70.05533580423791,66.62696823956902,64.2410263517393,62.00095943713022,61.0374353513116,59.03472658557858,56.93671026585019,55.38405773827822,53.91050539976201,51.39035212345085,50.01844786200132,49.42323258119111,48.05682145823382,46.406541018061276,44.841211334886324,42.90558629305729,57.641994323744306,56.160384002064205,80.79974772075842,42.90558629305729
20190630_2100,81.27715246228327,75.37923295965787,70.38853320787908,66.85707165109034,64.16789848815256,61.593626643161,60.084981004803275,58.37272332041403,56.359556041217004,54.37449224643568,52.2010140567114,49.66913043478261,47.39079051977911,46.019899442051894,44.16503242694007,42.317414629922105,40.98164502869236,39.22833736418584,56.15714066267552,55.36702414382634,81.27715246228327,39.22833736418584
20190630_2130,80.8826702338828,74.28587586887673,69.24900044314103,65.28711796740247,62.61865901245686,59.8425949093556,58.19076613591256,56.14473084295004,53.76628255418782,51.97818074853357,50.812987279441934,49.3401431238858,47.48131337317037,45.587753631495346,43.16122822060085,41.025711970592305,39.291258622903364,37.83023868603606,54.820917423601415,52.87223165136069,80.8826702338828,37.83023868603606
20190630_2200,81.14231462201556,74.14503691886031,68.88751587546768,64.94394731670845,62.2922992776447,59.82392137884823,57.01551788009201,54.599104233796766,51.780690438557485,49.171748626789494,46.54648168851848,43.85739729578313,41.72938016849868,39.6727950629982,37.98299676978261,36.85059646010057,35.5266320825676,34.37890029785833,52.24151535527157,50.47621953267349,81.14231462201556,34.37890029785833
20190630_2230,80.07429536303417,73.2748932344347,68.68988423682507,65.29624630230622,62.62147083526889,60.86208974038132,58.18517527185625,54.8560793276776,51.51894225673903,48.81655303094388,46.63343303423064,44.15243904925399,41.94072155649012,39.98478242014713,38.75427677289022,36.52701985021898,35.32598714416896,34.03567120389362,52.30833114615338,50.16774764384145,80.07429536303417,34.03567120389362
20190630_2300,80.82586937812769,74.3514394600303,69.95341075029553,66.23295286275386,63.28291886902865,60.6096285899984,57.777513428438084,54.362793186479976,50.93115541593058,48.07382601804749,45.42380381826304,43.29048337377845,40.66552335034825,38.883593900173,37.184782177038244,35.592185592185594,34.559167055996795,34.2519561692762,52.014055744232785,49.50249071698904,80.82586937812769,34.2519561692762
20190630_2330,80.82965989130493,74.81849932287264,69.73557477484634,65.55854572318084,61.85717425563853,59.06368605350234,56.47372891639364,53.58477624277812,51.00237398696245,48.14356961401541,46.10371602884082,44.0795854232138,41.99858483968373,41.01318728240163,40.29406480695107,39.67070075888729,38.67047278340664,37.582134629943766,52.80444640749022,49.57297180048893,80.82965989130493,37.582134629943766
